Year,IT Bond Price,S&P 500 Price,S&P 500 Dividend,CPI,Bond Real Price,S&P Price Real,S&P Dividend Real,S&P Yield Real,Bond %,S&P %
1887-10-01,127.85857,5.20,0.25,7.99,3851.05952759812,156.622354013613,7.3793224487183,0.0039262821,-0.0066884354,-0.0410368687
1887-11-01,128.52388,5.30,0.25,8.09,3825.5547151156,157.75620379852,7.36691706417616,0.0038915094,-0.0066228040,0.0111308961
1887-12-01,129.18302,5.27,0.25,8.28,3756.77618719112,153.257065542872,7.27025927622732,0.0039531942,-0.0179787072,-0.0245663705
1888-01-01,129.83584,5.31,0.25,8.37,3732.84586483741,152.665174357276,7.13875005516226,0.0038967357,-0.0063699090,0.0000346548
1888-02-01,130.41117,5.28,0.25,8.28,3792.49213014681,153.547875913921,7.17429185378112,0.0038936237,0.0159787646,0.0096755682
1888-03-01,130.98598,5.08,0.25,8.28,3809.20814292813,147.731668492939,7.12485409070278,0.0040190289,0.0044076592,-0.0338597590
1888-04-01,131.56024,5.10,0.24,8.18,3870.40469010639,150.03822083263,7.15770571148607,0.0039754902,0.0160654249,0.0195886107
1888-05-01,132.13391,5.17,0.24,8.09,3933.00843351863,153.886712007235,7.19427819964193,0.0038958736,0.0161749864,0.0295459457
1888-06-01,132.70698,5.01,0.24,7.99,3997.09227444752,150.899614155423,7.22872403139751,0.0039920160,0.0162938478,-0.0154190028
1888-07-01,133.27941,5.14,0.24,8.09,3967.10446195792,152.993752363093,7.0930761066391,0.0038634890,-0.0075024069,0.0177411799
1888-08-01,133.85117,5.25,0.24,8.09,3984.12304241383,156.267937724949,7.04545159228483,0.0037571429,0.0042899250,0.0251579211
1888-09-01,134.42223,5.38,0.24,8.09,4001.12081817817,160.137429516233,6.99485054578342,0.0036400248,0.0042663782,0.0284019295
1888-10-01,134.99256,5.35,0.23,8.18,3971.38103945446,157.393035579328,6.86351312161817,0.0036339564,-0.0074328620,-0.0135037855
1888-11-01,135.56213,5.24,0.23,8.28,3942.28734833046,152.384634429725,6.73807629720748,0.0036847964,-0.0073258372,-0.0281361868
1888-12-01,136.13091,5.14,0.23,8.28,3958.82815391112,149.476530719234,6.68863853412914,0.0037289235,0.0041957382,-0.0153550460
1889-01-01,136.69888,5.24,0.23,7.99,4117.32693535683,157.827141352179,6.90343144998463,0.0036450382,0.0400367925,0.0595107356
1889-02-01,137.15909,5.30,0.23,7.90,4180.95914964832,161.557532773111,6.95916693058515,0.0035896226,0.0154547393,0.0272255536
1889-03-01,137.62784,5.19,0.23,7.80,4246.4112958765,160.133844589241,7.019354459355,0.0036528581,0.0156548160,-0.0051594094
1889-04-01,138.10521,5.18,0.23,7.80,4261.14024000301,159.825301536083,6.99467101510232,0.0036470399,0.0034685628,0.0017202576
1889-05-01,138.59128,5.32,0.23,7.61,4383.04030682058,168.248500674571,7.14107358126282,0.0035369674,0.0286073821,0.0562395061
1889-06-01,139.08612,5.41,0.23,7.61,4398.69014436089,171.094809896509,7.11577305484559,0.0034658041,0.0035705438,0.0203830973
1889-07-01,139.58983,5.30,0.22,7.61,4414.62014968161,167.615987514141,7.09047252842836,0.0035251572,0.0036215339,-0.0168075600
1889-08-01,140.10247,5.37,0.22,7.61,4430.83294620796,169.829783575648,7.06200943620898,0.0034652390,0.0036725236,0.0166727862
1889-09-01,140.62415,5.50,0.22,7.71,4392.42854048221,171.793801699609,6.94984015966601,0.0033712121,-0.0086675364,0.0149358393
1889-10-01,141.15493,5.40,0.22,7.71,4409.00777064247,168.670278032344,6.92485197032789,0.0034212963,0.0037745020,-0.0147605219
1889-11-01,141.69492,5.35,0.22,7.71,4425.87438873119,167.108516198711,6.8967402573225,0.0034392523,0.0038254907,-0.0058200069
1889-12-01,142.24420,5.32,0.22,7.80,4388.84592260334,164.144904280301,6.78794716948615,0.0034461153,-0.0083663617,-0.0142885399
1890-01-01,142.80286,5.38,0.22,7.61,4516.2343411551,170.146040155863,6.95764476473791,0.0034076828,0.0290254934,0.0399676717
1890-02-01,143.38861,5.32,0.22,7.61,4534.7590257671,168.248500674571,6.95764476473791,0.0034461153,0.0041017988,-0.0077063011
1890-03-01,143.98236,5.28,0.22,7.61,4553.536828698,166.98347435371,6.95764476473791,0.0034722222,0.0041408601,-0.0040465748
1890-04-01,144.58419,5.39,0.22,7.61,4572.57025448539,170.462296736079,6.95764476473791,0.0034013605,0.0041799213,0.0242346939
1890-05-01,145.19419,5.62,0.22,7.71,4535.17493578245,175.542030100328,6.87175206798437,0.0032621590,-0.0081781835,0.0330619062
1890-06-01,145.81243,5.58,0.22,7.71,4554.48590701345,174.292620633422,6.87175206798437,0.0032855436,0.0042580433,-0.0038318941
1890-07-01,146.43901,5.54,0.22,7.71,4574.05700684754,173.043211166516,6.87175206798437,0.0033092659,0.0042971040,-0.0038591928
1890-08-01,147.07399,5.41,0.22,7.99,4429.82201027217,162.947487541086,6.62633036211439,0.0033887862,-0.0315332748,-0.0549534253
1890-09-01,147.71747,5.32,0.22,8.09,4396.8580212773,158.351510227948,6.54837072371214,0.0034461153,-0.0074413800,-0.0247591512
1890-10-01,148.36954,5.08,0.22,8.09,4416.26700755865,151.207833074808,6.54837072371214,0.0036089239,0.0044142854,-0.0415038581
1890-11-01,149.03028,4.71,0.22,7.90,4542.82343842004,143.572826294595,6.70616173775179,0.0038924275,0.0286568794,-0.0466010333
1890-12-01,149.69978,4.60,0.22,7.90,4563.23164390955,140.219745425719,6.70616173775179,0.0039855072,0.0044924056,-0.0193690575
1891-01-01,150.37814,4.84,0.22,7.80,4639.81314038371,149.334837728695,6.78794716948615,0.0037878788,0.0167822943,0.0687936472
1891-02-01,151.34828,4.90,0.22,7.90,4613.48212098847,149.364511431744,6.70616173775179,0.0037414966,-0.0056750172,0.0039402024
1891-03-01,152.30359,4.81,0.22,7.99,4587.3358032575,144.875677462592,6.62633036211439,0.0038115038,-0.0056673716,-0.0262413777
1891-04-01,153.24369,4.97,0.22,8.09,4561.34771047284,147.933647712951,6.54837072371214,0.0036887995,-0.0056651821,0.0247963470
1891-05-01,154.16824,4.95,0.22,7.99,4643.49857681743,149.092433147574,6.62633036211439,0.0037037037,0.0180102179,0.0115368468
1891-06-01,155.07688,4.85,0.22,7.80,4784.78942824856,149.643380781854,6.78794716948615,0.0037800687,0.0304276720,0.0074754114
1891-07-01,155.96927,4.77,0.22,7.71,4871.73693816282,148.99207892857,6.87175206798437,0.0038434661,0.0181716481,-0.0005088938
1891-08-01,156.84505,4.93,0.22,7.71,4899.09231488978,153.989716796195,6.87175206798437,0.0037187289,0.0056151178,0.0372617058
1891-09-01,157.70390,5.33,0.22,7.61,4987.48960249853,168.564757254787,6.95764476473791,0.0034396498,0.0180436052,0.0980890898
1891-10-01,158.54548,5.33,0.22,7.61,5014.10502126811,168.564757254787,6.95764476473791,0.0034396498,0.0053364359,0.0034396498
1891-11-01,159.36945,5.25,0.22,7.52,5103.96573685541,168.136486734048,7.04571944409344,0.0034920635,0.0179215862,0.0009513751
1891-12-01,160.17551,5.41,0.22,7.52,5129.78049127416,173.260646329752,7.04571944409344,0.0033887862,0.0050577836,0.0338649767
1892-01-01,160.96333,5.51,0.22,7.33,5288.90673565407,181.04667915412,7.28458235362403,0.0033529946,0.0310200884,0.0482912595
1892-02-01,160.94849,5.52,0.22,7.33,5288.41924302047,181.375257519191,7.33715489203539,0.0033710749,-0.0000921727,0.0051859569
1892-03-01,160.98686,5.58,0.23,7.14,5430.73711726374,188.235943244309,7.59015900178666,0.0033602151,0.0269112314,0.0411861336
1892-04-01,161.07843,5.57,0.23,7.04,5507.25911856521,190.437866623086,7.75085536148178,0.0033916816,0.0140905368,0.0150893592
1892-05-01,161.22328,5.57,0.23,7.04,5512.21135480075,190.437866623086,7.8055592369929,0.0034156194,0.0008992198,0.0034156194
1892-06-01,161.42151,5.54,0.23,7.04,5518.98872444103,189.412168957252,7.86368210472346,0.0034596871,0.0012295192,-0.0019263093
1892-07-01,161.67328,5.54,0.23,7.23,5382.12860922686,184.427459536961,7.71332894850429,0.0034852587,-0.0247980422,-0.0228314740
1892-08-01,161.97882,5.62,0.23,7.33,5322.27370056751,184.661041169901,7.66573325710639,0.0034593713,-0.0111210476,0.0047258944
1892-09-01,162.33841,5.48,0.24,7.33,5334.08880459213,180.060944058907,7.72159157916846,0.0035736010,0.0022199354,-0.0213374311
1892-10-01,162.75236,5.59,0.24,7.33,5347.69028469056,183.675306074688,7.77744990123053,0.0035286225,0.0025499163,0.0236016152
1892-11-01,163.22105,5.57,0.24,7.52,5227.31702526968,178.384805925457,7.63179519785212,0.0035652304,-0.0225093925,-0.0252383157
1892-12-01,163.74493,5.51,0.24,7.61,5178.54130609855,174.257375698663,7.59015792516863,0.0036297641,-0.0093309281,-0.0195080262
1893-01-01,164.32449,5.61,0.24,7.90,5009.03012356037,171.007124312671,7.34019884750287,0.0035769459,-0.0327333843,-0.0150750702
1893-02-01,166.09703,5.51,0.24,7.99,5002.78998367943,165.959455887501,7.27992749328658,0.0036554749,-0.0012457781,-0.0258618241
1893-03-01,167.83107,5.31,0.24,7.80,5178.3111733238,163.836361227143,7.48216903909269,0.0038057125,0.0350846608,-0.0089871389
1893-04-01,169.52502,5.31,0.24,7.71,5295.15416746512,165.859106731805,7.59953308245726,0.0038182674,0.0225639191,0.0161644004
1893-05-01,171.17730,4.84,0.24,7.61,5413.59478905562,153.068184824234,7.72298568885908,0.0042045455,0.0223677381,-0.0729146563
1893-06-01,172.78637,4.61,0.25,7.42,5604.59653872911,149.532573968893,7.94695892025568,0.0044287780,0.0352818704,-0.0186694959
1893-07-01,174.35070,4.18,0.25,7.23,5804.16182931019,139.152848531497,8.18272013613447,0.0049003190,0.0356074321,-0.0645141582
1893-08-01,175.86882,4.08,0.25,6.95,6095.30620664045,141.405677774177,8.55019134972778,0.0050388072,0.0501613128,0.0212284092
1893-09-01,177.33927,4.37,0.25,7.23,5903.65185713162,145.477978010202,8.23931339989129,0.0047196796,-0.0314429404,0.0335183835
1893-10-01,178.76065,4.50,0.25,7.33,5873.68818846668,147.860264281949,8.15860080471289,0.0045981481,-0.0050754464,0.0209737282
1893-11-01,180.13158,4.57,0.25,7.14,6076.56589048253,154.164562836289,8.40652276997882,0.0045441284,0.0345400872,0.0471809963
1893-12-01,181.45073,4.41,0.25,7.04,6203.78632649265,150.777556877524,8.54748054861246,0.0047241119,0.0209362390,-0.0172459563
1894-01-01,182.71681,4.32,0.25,6.85,6420.60246648884,151.803230297875,8.66894835983467,0.0047588735,0.0349490019,0.0115614337
1894-02-01,183.25345,4.38,0.24,6.76,6530.15177913314,156.079271077324,8.66988279751434,0.0046289954,0.0170621547,0.0327973076
1894-03-01,183.78874,4.51,0.24,6.57,6739.0579416286,165.370041143329,8.80017957303746,0.0044345898,0.0319910118,0.0639605602
1894-04-01,184.32266,4.57,0.24,6.57,6758.63552706056,167.570086036588,8.6791771039082,0.0043161926,0.0029050923,0.0176199620
1894-05-01,184.85520,4.40,0.23,6.57,6778.16224170554,161.336625505687,8.55450789329016,0.0044185606,0.0028891504,-0.0327805641
1894-06-01,185.38633,4.34,0.23,6.57,6797.63731526758,159.136580612427,8.4335054241609,0.0044162826,0.0028732085,-0.0092200810
1894-07-01,185.91602,4.25,0.23,6.57,6817.05997768351,155.836513272538,8.31250295503163,0.0044450980,0.0028572667,-0.0162922291
1894-08-01,186.44427,4.41,0.22,6.76,6643.85525195547,157.148307180593,7.95719206200145,0.0042195767,-0.0254075402,0.0126373338
1894-09-01,186.97105,4.48,0.22,6.85,6570.09469072246,157.425572160759,7.73072006146586,0.0040922619,-0.0111020723,0.0058566142
1894-10-01,187.49633,4.34,0.22,6.66,6776.796211482,156.863311489177,7.8323224884112,0.0041609063,0.0314609653,0.0005893095
1894-11-01,188.02010,4.34,0.21,6.66,6795.72718666122,156.863311489177,7.7094341798713,0.0040956221,0.0027934993,0.0040956221
1894-12-01,188.54234,4.30,0.21,6.57,6913.36019292699,157.669884016921,7.70015712640778,0.0040697674,0.0173098482,0.0092116487
1895-01-01,189.06302,4.25,0.21,6.57,6932.45223645481,155.836513272538,7.63782252109876,0.0040843137,0.0027616156,-0.0075435933
1895-02-01,189.17611,4.19,0.21,6.57,6936.59883542537,153.636468379279,7.57915465727851,0.0041109785,0.0005981432,-0.0100066685
1895-03-01,189.32511,4.19,0.21,6.57,6942.0623312205,153.636468379279,7.5168200519695,0.0040771679,0.0007876332,0.0040771679
1895-04-01,189.51010,4.37,0.20,6.85,6659.31605614103,153.560212130026,7.14388812952732,0.0038768116,-0.0407294348,0.0033804695
1895-05-01,189.73118,4.61,0.20,6.95,6575.75133748342,159.774552583077,6.99056990368907,0.0036460593,-0.0125485437,0.0441144877
1895-06-01,189.98845,4.70,0.20,7.04,6495.69036678129,160.692634313914,6.83798443888997,0.0035460993,-0.0121751822,0.0092922066
1895-07-01,190.28206,4.72,0.20,6.95,6594.84417733126,163.586960562283,6.87273183887726,0.0035010593,0.0152645531,0.0215126269
1895-08-01,190.61217,4.79,0.20,6.85,6698.0424392401,168.318859520098,6.91196652768334,0.0034220598,0.0156483245,0.0323479531
1895-09-01,190.97895,4.82,0.20,6.85,6710.93095011087,169.373048619388,6.8522291453902,0.0033713693,0.0019242205,0.0096344173
1895-10-01,191.38260,4.75,0.19,6.85,6725.11513277514,166.913274054377,6.79249176309705,0.0033912281,0.0021135939,-0.0111315935
1895-11-01,191.82335,4.59,0.19,6.85,6740.60274324774,161.290932191492,6.73626834446821,0.0034803922,0.0023029510,-0.0302038184
1895-12-01,192.30143,4.32,0.19,6.76,6852.57229493197,153.941198870785,6.77056198737248,0.0036651235,0.0166112076,-0.0419030509
1896-01-01,192.81711,4.27,0.19,6.66,6969.10825255545,154.333258078061,6.8383729340443,0.0036924278,0.0170061624,0.0062392392
1896-02-01,194.06705,4.45,0.19,6.57,7115.93701292884,163.16999625007,6.90447422334564,0.0035262172,0.0210685148,0.0607837279
1896-03-01,195.29440,4.38,0.19,6.57,7160.94090787067,160.603277207934,6.87514029143552,0.0035673516,0.0063243807,-0.0121629855
1896-04-01,196.49864,4.42,0.19,6.47,7311.05814834435,164.453442296932,6.94648363729348,0.0035199849,0.0209633402,0.0274931264
1896-05-01,197.67922,4.40,0.19,6.37,7464.76372149021,166.152821626865,7.01618051324352,0.0035189394,0.0210237109,0.0138524375
1896-06-01,198.83564,4.32,0.19,6.28,7622.19108754971,165.603434968116,7.0918137659957,0.0035686728,0.0210893971,0.0002621587
1896-07-01,199.96739,4.04,0.18,6.28,7665.57571950172,154.86987899796,7.06114646322382,0.0037995050,0.0056918846,-0.0610153099
1896-08-01,201.07397,3.81,0.18,6.28,7707.99538615118,146.053029451046,7.02664574760547,0.0040091864,0.0055337874,-0.0529215067
1896-09-01,202.15488,4.01,0.18,6.28,7749.43126599458,153.719855144015,6.99597844483359,0.0037926018,0.0053757012,0.0562860401
1896-10-01,203.20965,4.10,0.18,6.47,7560.75265894628,152.547310727923,6.76045033152772,0.0036930894,-0.0243474135,-0.0039347113
1896-11-01,204.23780,4.38,0.18,6.66,7381.89359422261,158.309056295529,6.53476652471041,0.0034398782,-0.0236562513,0.0412100988
1896-12-01,205.23888,4.22,0.18,6.66,7418.07600631691,152.526077070121,6.50585162858337,0.0035545024,0.0049015082,-0.0329751780
1897-01-01,206.21242,4.22,0.18,6.47,7672.47565448965,157.012110066302,6.69719900756736,0.0035545024,0.0342945594,0.0329660829
1897-02-01,206.78679,4.18,0.18,6.47,7693.84600263389,155.523843620175,6.69719900756736,0.0035885167,0.0027853263,-0.0058901562
1897-03-01,207.36434,4.19,0.18,6.47,7715.33469976943,155.895910231707,6.69719900756736,0.0035799523,0.0027929721,0.0059722968
1897-04-01,207.94509,4.06,0.18,6.37,7852.4234112411,153.313739955698,6.79716088473538,0.0036945813,0.0177683428,-0.0128688441
1897-05-01,208.52905,4.08,0.18,6.28,7993.77946816055,156.403244136554,6.90014312367149,0.0036764706,0.0180015837,0.0238279859
1897-06-01,209.11625,4.27,0.18,6.28,8016.28922752556,163.686728544874,6.90014312367149,0.0035128806,0.0028159095,0.0500815080
1897-07-01,209.70670,4.46,0.18,6.28,8038.92366323196,170.970212953194,6.90014312367149,0.0033632287,0.0028235553,0.0478597158
1897-08-01,210.30042,4.75,0.18,6.57,7711.17290038056,174.170220716366,6.60013467977809,0.0031578947,-0.0407704783,0.0218746508
1897-09-01,210.89743,4.98,0.18,6.76,7515.23239507586,177.45999314271,6.41421661961604,0.0030120482,-0.0254099484,0.0219003083
1897-10-01,211.49775,4.82,0.18,6.66,7644.29444033178,174.212249165399,6.50585162858337,0.0031120332,0.0171733938,-0.0151892409
1897-11-01,212.10140,4.65,0.18,6.66,7666.11231490925,168.067833738404,6.50585162858337,0.0032258065,0.0028541384,-0.0320439031
1897-12-01,212.70839,4.75,0.18,6.66,7688.05107419168,171.682195754283,6.50585162858337,0.0031578947,0.0028617842,0.0246632711
1898-01-01,213.31874,4.88,0.18,6.66,7710.11139866974,176.380866374927,6.56729578285333,0.0031028005,0.0028694300,0.0304712216
1898-02-01,213.97975,4.87,0.18,6.76,7625.06933716279,173.540194097389,6.53181059097567,0.0031365503,-0.0110299394,-0.0129687809
1898-03-01,214.64000,4.65,0.19,6.76,7648.5968385742,165.700596006748,6.59238930349426,0.0033154122,0.0030855459,-0.0418591258
1898-04-01,215.29945,4.57,0.19,6.76,7672.09617369761,162.849833064696,6.65296801601286,0.0034044493,0.0030723720,-0.0137998518
1898-05-01,215.95809,4.87,0.19,7.23,7189.27844967056,162.12305558574,6.2685362149476,0.0032221081,-0.0629316569,-0.0012407609
1898-06-01,216.61591,5.06,0.19,6.76,7719.00751998425,180.310756084762,6.77056198737248,0.0031291173,0.0736832040,0.1153136578
1898-07-01,217.27287,5.08,0.19,6.66,7853.02812433468,183.609590406686,6.92873198444129,0.0031446850,0.0173624140,0.0214399570
1898-08-01,217.92896,5.27,0.19,6.66,7876.74173042462,190.476878236858,6.98656177669537,0.0030566097,0.0030196767,0.0404581845
1898-09-01,218.58417,5.26,0.20,6.66,7900.42317715977,190.11544203527,7.04800593096532,0.0030893536,0.0030065029,0.0011918204
1898-10-01,219.23846,5.15,0.20,6.66,7924.07174352761,186.139643817802,7.10945008523527,0.0031828479,0.0029933291,-0.0177296996
1898-11-01,219.89183,5.32,0.20,6.66,7947.68670763829,192.284059244797,7.16727987748935,0.0031062030,0.0029801553,0.0361159117
1898-12-01,220.54424,5.65,0.20,6.76,7858.99193740511,201.335132782392,7.12690735512893,0.0029498525,-0.0111598222,0.0500212196
1899-01-01,221.19569,6.08,0.20,6.76,7882.20588803502,216.657983595919,7.15541498454945,0.0027521930,0.0029538077,0.0788583877
1899-02-01,221.60571,6.31,0.20,6.95,7680.46696176048,218.693584988984,6.99056990368907,0.0026637612,-0.0255942219,0.0120592211
1899-03-01,222.03639,6.40,0.20,6.95,7695.39372385468,221.812827881061,7.0182965071742,0.0026367188,0.0019434706,0.0168997932
1899-04-01,222.48786,6.48,0.20,7.04,7606.84248879104,221.550695820035,6.95081118213165,0.0026144547,-0.0115070441,0.0014326833
1899-05-01,222.96022,6.21,0.20,7.04,7622.99266563378,212.319416827533,6.98158211210666,0.0027402040,0.0021231118,-0.0389264627
1899-06-01,223.45362,6.07,0.21,7.14,7537.99328739816,204.7656228482,6.91547820162784,0.0028143877,-0.0111503949,-0.0327631120
1899-07-01,223.96817,6.28,0.21,7.23,7455.93528606453,209.062174348757,6.85111393009143,0.0027308917,-0.0108859213,0.0237136692
1899-08-01,224.50403,6.44,0.21,7.33,7376.71677648254,211.604467105723,6.79171480601754,0.0026746894,-0.0106248923,0.0148351521
1899-09-01,225.06133,6.37,0.21,7.61,7117.71279575074,201.455441597184,6.56232403946871,0.0027145474,-0.0351110106,-0.0452476987
1899-10-01,225.64023,6.34,0.21,7.71,7047.92608543377,198.031400504641,6.50629979891429,0.0027379075,-0.0098046539,-0.0142586108
1899-11-01,226.24089,6.46,0.21,7.80,6980.50535186057,199.318812340366,6.45472067207501,0.0026986584,-0.0095660387,0.0091997074
1899-12-01,226.86345,6.02,0.21,7.90,6915.37735436078,183.504971187572,6.40133620421762,0.0029069767,-0.0093299832,-0.0764324542
1900-01-01,227.50811,6.10,0.22,7.90,6935.02810709283,185.943575455845,6.62995535436825,0.0029713115,0.0028416024,0.0162603480
1900-02-01,228.44440,6.21,0.23,7.99,6880.67294817615,187.043234312411,6.77692877943517,0.0030193237,-0.0078377705,0.0089332621
1900-03-01,229.37916,6.26,0.23,7.99,6908.82767347098,188.549218485619,7.00282640541634,0.0030950479,0.0040918563,0.0111465777
1900-04-01,230.31234,6.34,0.24,7.99,6936.93492543541,190.958793162751,7.22872403139751,0.0031545741,0.0040683099,0.0159341268
1900-05-01,231.24390,6.04,0.25,7.80,7134.87001122348,186.360004107711,7.63644056567192,0.0034147351,0.0285335077,-0.0206678902
1900-06-01,232.17379,5.86,0.26,7.71,7252.00314758719,183.038486901766,7.96498535152734,0.0036262799,0.0164169966,-0.0141968428
1900-07-01,233.10194,5.86,0.26,7.80,7192.19842992312,180.806229150858,8.09925514540961,0.0037329352,-0.0082466481,-0.0084626298
1900-08-01,234.02832,5.94,0.27,7.71,7309.92984522381,185.537305835578,8.43351390161718,0.0037878788,0.0163693225,0.0299544368
