Date,S&P Price,S&P Dividend,S&P Earnings,CPI,Long Rate,Real Price,Real Dividend,Real Earnings,CAPE10,Mean,Median
1967.09,95.81,2.92,5.3,33.6,5.3,687.12,20.94,38.01,22.22,14.99,15.08
1967.1,95.66,2.92,5.31,33.7,5.48,684,20.88,37.97,22.07,15,15.08
1967.11,92.66,2.92,5.32,33.8,5.75,660.59,20.82,37.93,21.26,15.01,15.08
1967.12,95.3,2.92,5.33,33.9,5.7,677.41,20.76,37.89,21.75,15.01,15.09
1968.01,95.04,2.93,5.37,34.1,5.53,671.6,20.7,37.92,21.51,15.02,15.09
1968.02,90.75,2.94,5.4,34.2,5.56,639.41,20.71,38.07,20.42,15.02,15.1
1968.03,89.09,2.95,5.44,34.3,5.74,625.88,20.72,38.22,19.93,15.03,15.12
1968.04,95.67,2.96,5.48,34.4,5.64,670.16,20.76,38.41,21.28,15.03,15.12
1968.05,97.87,2.98,5.53,34.5,5.87,683.58,20.79,38.6,21.63,15.04,15.12
1968.06,100.5,2.99,5.57,34.7,5.72,697.9,20.76,38.68,22,15.05,15.12
1968.07,100.3,3,5.6,34.9,5.5,692.52,20.74,38.67,21.75,15.05,15.12
1968.08,98.11,3.02,5.63,35,5.42,675.47,20.77,38.76,21.14,15.06,15.12
1968.09,101.3,3.03,5.66,35.1,5.46,695.44,20.8,38.86,21.68,15.07,15.12
1968.1,103.8,3.04,5.69,35.3,5.58,708.57,20.77,38.86,22,15.07,15.13
1968.11,105.4,3.06,5.73,35.4,5.7,717.46,20.81,38.98,22.2,15.08,15.13
1968.12,106.5,3.07,5.76,35.5,6.03,722.9,20.84,39.1,22.28,15.09,15.13
1969.01,102,3.08,5.78,35.6,6.04,690.41,20.85,39.12,21.19,15.09,15.13
1969.02,101.5,3.09,5.8,35.8,6.19,683.19,20.8,39.04,20.9,15.1,15.14
1969.03,99.3,3.1,5.82,36.1,6.3,662.83,20.69,38.85,20.2,15.1,15.15
1969.04,101.3,3.11,5.83,36.3,6.17,672.45,20.64,38.68,20.43,15.11,15.16
1969.05,104.6,3.12,5.83,36.4,6.32,692.45,20.65,38.62,20.97,15.11,15.16
1969.06,99.14,3.13,5.84,36.6,6.57,652.72,20.61,38.45,19.71,15.12,15.17
1969.07,94.71,3.14,5.86,36.8,6.72,620.16,20.54,38.35,18.68,15.12,15.19
1969.08,94.18,3.14,5.87,37,6.69,613.36,20.47,38.25,18.43,15.12,15.19
1969.09,94.51,3.15,5.89,37.1,7.16,613.85,20.46,38.26,18.4,15.13,15.2
1969.1,95.52,3.15,5.85,37.3,7.1,617.08,20.37,37.81,18.45,15.13,15.21
1969.11,96.21,3.16,5.82,37.5,7.14,618.23,20.28,37.38,18.44,15.13,15.22
1969.12,91.11,3.16,5.78,37.7,7.65,582.35,20.2,36.94,17.33,15.13,15.23
1970.01,90.31,3.16,5.73,37.8,7.79,575.71,20.17,36.53,17.09,15.14,15.23
1970.02,87.16,3.17,5.68,38,7.24,552.7,20.08,36.02,16.37,15.14,15.24
1970.03,88.65,3.17,5.63,38.2,7.07,559.21,20,35.51,16.53,15.14,15.24
1970.04,85.95,3.17,5.59,38.5,7.39,537.95,19.86,35.01,15.87,15.14,15.25
1970.05,76.06,3.18,5.56,38.6,7.91,474.82,19.83,34.69,13.98,15.14,15.24
1970.06,75.59,3.18,5.52,38.8,7.84,469.45,19.75,34.28,13.8,15.14,15.24
1970.07,75.72,3.18,5.47,39,7.46,467.85,19.67,33.78,13.73,15.14,15.23
1970.08,77.92,3.19,5.41,39,7.53,481.44,19.69,33.45,14.1,15.13,15.23
1970.09,82.58,3.19,5.36,39.2,7.39,507.63,19.61,32.95,14.84,15.13,15.22
1970.1,84.37,3.17,5.28,39.4,7.33,516,19.41,32.31,15.06,15.13,15.21
1970.11,84.28,3.16,5.21,39.6,6.84,512.85,19.21,31.68,14.95,15.13,15.2
1970.12,90.05,3.14,5.13,39.8,6.39,545.2,19.01,31.06,15.87,15.14,15.21
1971.01,93.49,3.13,5.16,39.8,6.24,566.03,18.95,31.24,16.46,15.14,15.22
1971.02,97.11,3.12,5.19,39.9,6.11,586.47,18.84,31.34,17.03,15.14,15.23
1971.03,99.6,3.11,5.22,40,5.7,600.01,18.74,31.45,17.4,15.14,15.23
1971.04,103,3.11,5.25,40.1,5.83,618.94,18.67,31.57,17.92,15.14,15.24
1971.05,101.6,3.1,5.29,40.3,6.39,607.5,18.56,31.61,17.56,15.14,15.24
1971.06,99.72,3.1,5.32,40.6,6.52,591.85,18.4,31.58,17.08,15.15,15.25
1971.07,99,3.1,5.36,40.7,6.73,586.14,18.33,31.71,16.89,15.15,15.25
1971.08,97.24,3.09,5.39,40.8,6.58,574.31,18.27,31.85,16.52,15.15,15.25
1971.09,99.4,3.09,5.43,40.8,6.14,587.06,18.25,32.07,16.86,15.15,15.25
1971.1,97.29,3.08,5.52,40.9,5.93,573.2,18.17,32.52,16.43,15.15,15.26
1971.11,92.78,3.08,5.61,40.9,5.81,546.62,18.13,33.05,15.64,15.15,15.27
1971.12,99.17,3.07,5.7,41.1,5.93,581.43,18,33.42,16.6,15.15,15.27
1972.01,103.3,3.07,5.74,41.1,5.95,605.64,18,33.63,17.26,15.16,15.27
1972.02,105.2,3.07,5.77,41.3,6.08,613.8,17.91,33.68,17.46,15.16,15.27
1972.03,107.7,3.07,5.81,41.4,6.07,626.86,17.87,33.82,17.81,15.16,15.27
1972.04,108.8,3.07,5.86,41.5,6.19,631.74,17.83,34.05,17.92,15.16,15.28
1972.05,107.7,3.07,5.92,41.6,6.13,623.85,17.78,34.27,17.66,15.17,15.28
1972.06,108,3.07,5.97,41.7,6.11,624.09,17.74,34.5,17.64,15.17,15.3
1972.07,107.2,3.07,6.03,41.9,6.11,616.51,17.67,34.66,17.4,15.17,15.33
1972.08,111,3.08,6.08,42,6.21,636.84,17.65,34.9,17.94,15.17,15.33
1972.09,109.4,3.08,6.14,42.1,6.55,626.17,17.63,35.14,17.61,15.17,15.34
1972.1,109.6,3.1,6.23,42.3,6.48,624.35,17.68,35.51,17.53,15.18,15.35
1972.11,115.1,3.13,6.33,42.4,6.28,654.14,17.77,35.96,18.34,15.18,15.36
1972.12,117.5,3.15,6.42,42.5,6.36,666.2,17.86,36.4,18.65,15.18,15.37
1973.01,118.4,3.16,6.55,42.6,6.46,669.73,17.86,37.03,18.71,15.19,15.38
1973.02,114.2,3.16,6.67,42.9,6.64,641.46,17.77,37.48,17.89,15.19,15.39
1973.03,112.4,3.17,6.8,43.3,6.71,625.51,17.64,37.84,17.41,15.19,15.39
1973.04,110.3,3.19,6.94,43.6,6.67,609.6,17.61,38.37,16.94,15.19,15.39
1973.05,107.2,3.2,7.09,43.9,6.85,588.42,17.58,38.9,16.31,15.19,15.4
1973.06,104.8,3.22,7.23,44.2,6.9,571.34,17.55,39.42,15.81,15.19,15.4
1973.07,105.8,3.24,7.38,44.3,7.13,575.49,17.61,40.16,15.89,15.19,15.41
1973.08,103.8,3.25,7.54,45.1,7.4,554.6,17.38,40.27,15.28,15.19,15.4
1973.09,105.6,3.27,7.69,45.2,7.09,562.97,17.43,41,15.48,15.19,15.41
1973.1,109.8,3.31,7.85,45.6,6.79,580.22,17.47,41.46,15.91,15.19,15.41
1973.11,102,3.34,8,45.9,6.73,535.48,17.55,42.02,14.65,15.19,15.41
1973.12,94.78,3.38,8.16,46.2,6.74,494.35,17.63,42.56,13.49,15.19,15.4
1974.01,96.11,3.4,8.23,46.6,6.99,496.98,17.58,42.54,13.53,15.19,15.4
1974.02,93.45,3.42,8.29,47.2,6.96,477.08,17.46,42.34,12.96,15.19,15.39
1974.03,97.44,3.44,8.36,47.8,7.21,491.21,17.34,42.14,13.31,15.19,15.39
1974.04,92.46,3.46,8.49,48,7.51,464.16,17.37,42.6,12.55,15.19,15.39
1974.05,89.67,3.48,8.61,48.6,7.58,444.6,17.25,42.71,12,15.18,15.38
1974.06,89.79,3.5,8.74,49,7.54,441.56,17.21,42.98,11.89,15.18,15.37
1974.07,79.31,3.53,8.86,49.4,7.81,386.86,17.22,43.23,10.39,15.18,15.36
1974.08,76.03,3.56,8.99,50,8.04,366.41,17.16,43.31,9.82,15.17,15.35
1974.09,68.12,3.59,9.11,50.6,8.04,324.4,17.1,43.38,8.68,15.16,15.34
1974.1,69.44,3.59,9.04,51.1,7.9,327.45,16.94,42.61,8.74,15.16,15.33
1974.11,71.74,3.6,8.96,51.5,7.68,335.67,16.83,41.94,8.95,15.15,15.33
1974.12,67.07,3.6,8.89,51.9,7.43,311.4,16.71,41.28,8.29,15.15,15.3
1975.01,72.56,3.62,8.74,52.1,7.5,335.6,16.76,40.44,8.92,15.14,15.28
1975.02,80.1,3.65,8.6,52.5,7.39,367.65,16.74,39.46,9.76,15.14,15.28
1975.03,83.78,3.67,8.45,52.7,7.73,383.08,16.78,38.64,10.16,15.13,15.28
