Date,S&P Price,S&P Dividend,CPI,Real Price,Real Dividend,Bond Price,Bond Real,Bond Change,S&P TR
2014.1,1937.27,38.81,237.433,1966.11,39.38,65326.40291,66298.73408,0.28%,-2.40%
2014.11,2044.57,39.12,236.151,2086.27,39.92,65319.88402,66652.00018,0.53%,6.28%
2014.12,2054.27,39.44,234.812,2108.12,40.47,65289.10865,67000.49676,0.52%,1.21%
2015.01,2028.18,39.9,233.707,2091.19,41.14,65318.45783,67347.54555,0.52%,-0.64%
2015.02,2082.2,40.35,234.722,2137.6,41.43,65332.33242,67070.56069,-0.41%,2.38%
2015.03,2079.99,40.81,236.119,2122.7,41.65,65340.32614,66681.89501,-0.58%,-0.54%
2015.04,2094.86,41.12,236.599,2133.54,41.88,65379.84203,66586.8596,-0.14%,0.67%
2015.05,2111.94,41.43,237.805,2140.02,41.98,65402.34138,66271.97071,-0.47%,0.47%
2015.06,2099.29,41.74,238.638,2119.78,42.15,65410.4377,66048.81427,-0.34%,-0.78%
2015.07,2094.14,42,238.654,2114.44,42.4,65431.68061,66065.83499,0.03%,-0.09%
2015.08,2039.87,42.25,238.316,2062.56,42.72,65416.15766,66143.83954,0.12%,-2.29%
2015.09,1944.41,42.51,237.945,1969.11,43.05,65461.77737,66293.16904,0.23%,-4.36%
2015.1,2024.81,42.8,237.838,2051.45,43.37,65562.78834,66425.33329,0.20%,4.36%
2015.11,2080.62,43.1,237.336,2112.45,43.76,65461.30436,66462.7959,0.06%,3.15%
2015.12,2054.08,43.39,236.525,2092.66,44.2,65401.99069,66630.2568,0.25%,-0.76%
2016.01,1918.6,43.55,236.916,1951.41,44.3,65513.97224,66634.18828,0.01%,-6.57%
2016.02,1904.42,43.72,237.111,1935.39,44.43,65558.39342,66624.53192,-0.01%,-0.63%
2016.03,2021.95,43.88,238.132,2046.02,44.4,65529.60312,66309.74365,-0.47%,5.91%
2016.04,2075.54,44.07,239.261,2090.34,44.39,65644.33659,66112.39966,-0.30%,2.35%
2016.05,2065.55,44.27,240.236,2071.84,44.4,65674.97061,65874.80912,-0.36%,-0.71%
2016.06,2083.89,44.46,240.724,2086,44.51,65746.19626,65812.56408,-0.09%,0.86%
2016.07,2102.95,,240.967,2102.95,,65812.32135,65812.32135,0.00%,0.99%
